Area,Item,Year,Production_tonnes,Area_ha,Yield_t_per_ha
Uzbekistan,Quinces,2022,90871.1,4044.0,22.470598417408507
Uzbekistan,Quinces,2023,95653.8,3696.0,25.880357142857143
Uzbekistan,Quinces,2023,95653.8,3696.0,25.880357142857143
Uzbekistan,Rape or colza seed,2013,1500.0,1800.0,0.8333333333333334
Uzbekistan,Rape or colza seed,2013,1500.0,1800.0,0.8333333333333334
Uzbekistan,Rape or colza seed,2014,1200.0,1600.0,0.75
Uzbekistan,Rape or colza seed,2014,1200.0,1600.0,0.75
Uzbekistan,Rape or colza seed,2015,1272.4,1816.0,0.7006607929515419
Uzbekistan,Rape or colza seed,2015,1272.4,1816.0,0.7006607929515419
Uzbekistan,Rape or colza seed,2016,1326.8,1739.0,0.7629672225416906
Uzbekistan,Rape or colza seed,2016,1326.8,1739.0,0.7629672225416906
Uzbekistan,Rape or colza seed,2017,1301.8,1683.0,0.7734997029114676
Uzbekistan,Rape or colza seed,2017,1301.8,1683.0,0.7734997029114676
Uzbekistan,Rape or colza seed,2018,1261.7,1669.0,0.7559616536848413
Uzbekistan,Rape or colza seed,2018,1261.7,1669.0,0.7559616536848413
Uzbekistan,Rape or colza seed,2019,1296.8,1694.0,0.7655253837072019
Uzbekistan,Rape or colza seed,2019,1296.8,1694.0,0.7655253837072019
Uzbekistan,Rape or colza seed,2020,1286.8,1772.0,0.7261851015801354
Uzbekistan,Rape or colza seed,2020,1286.8,1772.0,0.7261851015801354
Uzbekistan,Rape or colza seed,2021,1281.7,1712.0,0.7486565420560748
Uzbekistan,Rape or colza seed,2021,1281.7,1712.0,0.7486565420560748
Uzbekistan,Rape or colza seed,2022,1288.4,1726.0,0.746465816917729
Uzbekistan,Rape or colza seed,2022,1288.4,1726.0,0.746465816917729
Uzbekistan,Rape or colza seed,2023,1285.6,1737.0,0.7401266551525618
Uzbekistan,Rape or colza seed,2023,1285.6,1737.0,0.7401266551525618
Uzbekistan,Raspberries,2020,1000.0,116.0,8.620689655172415
Uzbekistan,Raspberries,2020,1000.0,116.0,8.620689655172415
Uzbekistan,Raspberries,2021,224.0,26.0,8.615384615384615
Uzbekistan,Raspberries,2021,224.0,26.0,8.615384615384615
Uzbekistan,Raspberries,2022,114.6,10.0,11.459999999999999
Uzbekistan,Raspberries,2022,114.6,10.0,11.459999999999999
Uzbekistan,Raspberries,2023,18.8,7.0,2.685714285714286
Uzbekistan,Raspberries,2023,18.8,7.0,2.685714285714286
Uzbekistan,Rice,2013,340219.0,44900.0,7.577260579064588
Uzbekistan,Rice,2013,340219.0,44900.0,7.577260579064588
Uzbekistan,Rice,2014,356097.0,48800.0,7.297069672131148
Uzbekistan,Rice,2014,356097.0,48800.0,7.297069672131148
Uzbekistan,Rice,2015,425745.0,70500.0,6.038936170212766
Uzbekistan,Rice,2015,425745.0,70500.0,6.038936170212766
Uzbekistan,Rice,2016,451981.0,71793.0,6.295613778502083
Uzbekistan,Rice,2016,451981.0,71793.0,6.295613778502083
Uzbekistan,Rice,2017,395422.0,71289.0,5.546746342352957
Uzbekistan,Rice,2017,395422.0,71289.0,5.546746342352957
Uzbekistan,Rice,2018,221089.0,42141.0,5.246410858783608
Uzbekistan,Rice,2018,221089.0,42141.0,5.246410858783608
Uzbekistan,Rice,2019,314659.0,64923.0,4.846649107404156
Uzbekistan,Rice,2019,314659.0,64923.0,4.846649107404156
Uzbekistan,Rice,2020,293451.0,47425.0,6.18768581971534
Uzbekistan,Rice,2020,293451.0,47425.0,6.18768581971534
Uzbekistan,Rice,2021,334226.0,48883.0,6.837264488677045
Uzbekistan,Rice,2021,334226.0,48883.0,6.837264488677045
Uzbekistan,Rice,2022,359147.1,46322.0,7.753272742973101
Uzbekistan,Rice,2022,359147.1,46322.0,7.753272742973101
Uzbekistan,Rice,2023,355674.5,42250.0,8.418331360946745
Uzbekistan,Rice,2023,355674.5,42250.0,8.418331360946745
Uzbekistan,Rye,2013,7000.0,702.0,9.971509971509972
Uzbekistan,Rye,2013,7000.0,702.0,9.971509971509972
Uzbekistan,Rye,2014,7300.0,900.0,8.11111111111111
Uzbekistan,Rye,2014,7300.0,900.0,8.11111111111111
Uzbekistan,Rye,2015,7000.0,1000.0,7.0
Uzbekistan,Rye,2015,7000.0,1000.0,7.0
Uzbekistan,Rye,2016,7100.0,867.0,8.189158016147635
Uzbekistan,Rye,2016,7100.0,867.0,8.189158016147635
Uzbekistan,Rye,2017,4964.7,558.0,8.897311827956988
Uzbekistan,Rye,2017,4964.7,558.0,8.897311827956988
Uzbekistan,Rye,2018,2569.8,278.0,9.243884892086331
Uzbekistan,Rye,2018,2569.8,278.0,9.243884892086331
Uzbekistan,Rye,2019,800.0,85.0,9.411764705882353
Uzbekistan,Rye,2019,800.0,85.0,9.411764705882353
Uzbekistan,Rye,2020,5200.0,529.0,9.829867674858223
Uzbekistan,Rye,2020,5200.0,529.0,9.829867674858223
Uzbekistan,Rye,2021,3775.0,387.0,9.75452196382429
Uzbekistan,Rye,2021,3775.0,387.0,9.75452196382429
Uzbekistan,Rye,2022,1394.0,140.0,9.957142857142857
Uzbekistan,Rye,2022,1394.0,140.0,9.957142857142857
Uzbekistan,Rye,2023,5058.9,499.0,10.138076152304608
Uzbekistan,Rye,2023,5058.9,499.0,10.138076152304608
Uzbekistan,Safflower seed,2013,25858.0,39665.0,0.6519097441068953
Uzbekistan,Safflower seed,2013,25858.0,39665.0,0.6519097441068953
Uzbekistan,Safflower seed,2014,21397.0,34700.0,0.616628242074928
Uzbekistan,Safflower seed,2014,21397.0,34700.0,0.616628242074928
Uzbekistan,Safflower seed,2015,28880.0,39200.0,0.736734693877551
Uzbekistan,Safflower seed,2015,28880.0,39200.0,0.736734693877551
Uzbekistan,Safflower seed,2016,31184.0,37965.0,0.8213881206374292
Uzbekistan,Safflower seed,2016,31184.0,37965.0,0.8213881206374292
Uzbekistan,Safflower seed,2017,14701.0,25783.0,0.5701819028041732
Uzbekistan,Safflower seed,2017,14701.0,25783.0,0.5701819028041732
Uzbekistan,Safflower seed,2018,4212.0,8027.0,0.5247290394917155
Uzbekistan,Safflower seed,2018,4212.0,8027.0,0.5247290394917155
Uzbekistan,Safflower seed,2019,8637.0,16218.0,0.5325564187939327
Uzbekistan,Safflower seed,2019,8637.0,16218.0,0.5325564187939327
Uzbekistan,Safflower seed,2020,8885.0,18324.0,0.4848832132722113
Uzbekistan,Safflower seed,2020,8885.0,18324.0,0.4848832132722113
Uzbekistan,Safflower seed,2021,5452.0,9830.0,0.5546286876907426
Uzbekistan,Safflower seed,2021,5452.0,9830.0,0.5546286876907426
Uzbekistan,Safflower seed,2022,5885.3,8624.0,0.682432745825603
Uzbekistan,Safflower seed,2022,5885.3,8624.0,0.682432745825603
Uzbekistan,Safflower seed,2023,5727.8,11141.0,0.5141190198366394
Uzbekistan,Safflower seed,2023,5727.8,11141.0,0.5141190198366394
Uzbekistan,"Seed cotton, unginned",2013,3361204.0,1308750.0,2.568255205348615
Uzbekistan,"Seed cotton, unginned",2013,3361204.0,1308750.0,2.568255205348615
Uzbekistan,"Seed cotton, unginned",2014,3400200.0,1301100.0,2.613327184689878
Uzbekistan,"Seed cotton, unginned",2014,3400200.0,1301100.0,2.613327184689878
Uzbekistan,"Seed cotton, unginned",2015,3361300.0,1300000.0,2.5856153846153846
Uzbekistan,"Seed cotton, unginned",2015,3361300.0,1300000.0,2.5856153846153846
Uzbekistan,"Seed cotton, unginned",2016,2958955.0,1265101.0,2.33890811879842
Uzbekistan,"Seed cotton, unginned",2016,2958955.0,1265101.0,2.33890811879842
Uzbekistan,"Seed cotton, unginned",2017,2853927.0,1201182.0,2.375932206776325
Uzbekistan,"Seed cotton, unginned",2017,2853927.0,1201182.0,2.375932206776325
Uzbekistan,"Seed cotton, unginned",2018,2285560.0,1108246.0,2.0623219032597455
Uzbekistan,"Seed cotton, unginned",2018,2285560.0,1108246.0,2.0623219032597455
Uzbekistan,"Seed cotton, unginned",2019,2691698.1,1050631.0,2.5619823705944333
Uzbekistan,"Seed cotton, unginned",2019,2691698.1,1050631.0,2.5619823705944333
Uzbekistan,"Seed cotton, unginned",2020,3063997.5,1057794.0,2.8965918694944386
Uzbekistan,"Seed cotton, unginned",2020,3063997.5,1057794.0,2.8965918694944386
Uzbekistan,"Seed cotton, unginned",2021,3372924.0,1022448.0,3.298870945026055
Uzbekistan,"Seed cotton, unginned",2021,3372924.0,1022448.0,3.298870945026055
Uzbekistan,"Seed cotton, unginned",2022,3500679.7,1026858.0,3.4091176189891885
Uzbekistan,"Seed cotton, unginned",2022,3500679.7,1026858.0,3.4091176189891885
Uzbekistan,"Seed cotton, unginned",2023,3710292.7,1035942.0,3.5815641223157284
Uzbekistan,"Seed cotton, unginned",2023,3710292.7,1035942.0,3.5815641223157284
Uzbekistan,Sesame seed,2013,4258.0,3622.0,1.1755935946990612
Uzbekistan,Sesame seed,2013,4258.0,3622.0,1.1755935946990612
Uzbekistan,Sesame seed,2014,5155.0,3800.0,1.356578947368421
Uzbekistan,Sesame seed,2014,5155.0,3800.0,1.356578947368421
Uzbekistan,Sesame seed,2015,6099.0,7800.0,0.7819230769230769
Uzbekistan,Sesame seed,2015,6099.0,7800.0,0.7819230769230769
Uzbekistan,Sesame seed,2016,7935.0,7333.0,1.0820946406654848
Uzbekistan,Sesame seed,2016,7935.0,7333.0,1.0820946406654848
Uzbekistan,Sesame seed,2017,6012.0,4844.0,1.2411230388109
Uzbekistan,Sesame seed,2017,6012.0,4844.0,1.2411230388109
Uzbekistan,Sesame seed,2018,9578.0,5917.0,1.618725705594051
Uzbekistan,Sesame seed,2018,9578.0,5917.0,1.618725705594051
Uzbekistan,Sesame seed,2019,13924.0,7882.0,1.7665567114945446
Uzbekistan,Sesame seed,2019,13924.0,7882.0,1.7665567114945446
Uzbekistan,Sesame seed,2020,12774.0,8408.0,1.5192673644148431
Uzbekistan,Sesame seed,2020,12774.0,8408.0,1.5192673644148431
Uzbekistan,Sesame seed,2021,15697.0,9504.0,1.6516203703703705
Uzbekistan,Sesame seed,2021,15697.0,9504.0,1.6516203703703705
Uzbekistan,Sesame seed,2022,14239.1,7633.0,1.8654657408620465
Uzbekistan,Sesame seed,2022,14239.1,7633.0,1.8654657408620465
Uzbekistan,Sesame seed,2023,16651.6,7909.0,2.1053989126311796
Uzbekistan,Sesame seed,2023,16651.6,7909.0,2.1053989126311796
Uzbekistan,Sorghum,2013,7000.0,4975.0,1.407035175879397
Uzbekistan,Sorghum,2013,7000.0,4975.0,1.407035175879397
Uzbekistan,Sorghum,2014,7000.0,4978.0,1.4061872237846524
Uzbekistan,Sorghum,2014,7000.0,4978.0,1.4061872237846524
Uzbekistan,Sorghum,2015,7000.0,4981.0,1.4053402931138326
Uzbekistan,Sorghum,2015,7000.0,4981.0,1.4053402931138326
Uzbekistan,Sorghum,2016,11974.9,8526.0,1.4045155993431855
Uzbekistan,Sorghum,2016,11974.9,8526.0,1.4045155993431855
Uzbekistan,Sorghum,2017,16319.4,11785.0,1.3847602885023333
Uzbekistan,Sorghum,2017,16319.4,11785.0,1.3847602885023333
Uzbekistan,Sorghum,2018,21100.0,15344.0,1.3751303441084464
Uzbekistan,Sorghum,2018,21100.0,15344.0,1.3751303441084464
Uzbekistan,Sorghum,2019,14700.0,5566.0,2.6410348544735895
Uzbekistan,Sorghum,2019,14700.0,5566.0,2.6410348544735895
Uzbekistan,Sorghum,2020,19000.0,4809.0,3.950925348305261
Uzbekistan,Sorghum,2020,19000.0,4809.0,3.950925348305261
Uzbekistan,Sorghum,2021,22072.0,4026.0,5.4823646299056135
Uzbekistan,Sorghum,2021,22072.0,4026.0,5.4823646299056135
Uzbekistan,Sorghum,2022,16812.2,3151.0,5.335512535702952
Uzbekistan,Sorghum,2022,16812.2,3151.0,5.335512535702952
Uzbekistan,Sorghum,2023,17584.0,3160.0,5.564556962025317
Uzbekistan,Sorghum,2023,17584.0,3160.0,5.564556962025317
Uzbekistan,Sour cherries,2013,40000.0,4241.0,9.431737797689225
Uzbekistan,Sour cherries,2013,40000.0,4241.0,9.431737797689225
Uzbekistan,Sour cherries,2014,45000.0,4571.0,9.844672938087946
Uzbekistan,Sour cherries,2014,45000.0,4571.0,9.844672938087946
Uzbekistan,Sour cherries,2015,50000.0,4886.0,10.233319688907082
Uzbekistan,Sour cherries,2015,50000.0,4886.0,10.233319688907082
Uzbekistan,Sour cherries,2016,53616.3,4946.0,10.84033562474727
Uzbekistan,Sour cherries,2016,53616.3,4946.0,10.84033562474727
Uzbekistan,Sour cherries,2017,57069.0,5249.0,10.872356639359879
Uzbekistan,Sour cherries,2017,57069.0,5249.0,10.872356639359879
Uzbekistan,Sour cherries,2018,56665.0,4400.0,12.878409090909091
Uzbekistan,Sour cherries,2018,56665.0,4400.0,12.878409090909091
Uzbekistan,Sour cherries,2019,65023.0,5944.0,10.939266487213997
Uzbekistan,Sour cherries,2019,65023.0,5944.0,10.939266487213997
Uzbekistan,Sour cherries,2020,70650.0,4984.0,14.175361155698234
Uzbekistan,Sour cherries,2020,70650.0,4984.0,14.175361155698234
Uzbekistan,Sour cherries,2021,73285.0,5892.0,12.438051595383572
Uzbekistan,Sour cherries,2021,73285.0,5892.0,12.438051595383572
Uzbekistan,Sour cherries,2022,80809.0,7051.0,11.460643880300667
Uzbekistan,Sour cherries,2022,80809.0,7051.0,11.460643880300667
Uzbekistan,Sour cherries,2023,86469.5,7491.0,11.543118408757175
Uzbekistan,Sour cherries,2023,86469.5,7491.0,11.543118408757175
Uzbekistan,Soya beans,2016,232.0,124.0,1.8709677419354838
Uzbekistan,Soya beans,2016,232.0,124.0,1.8709677419354838
Uzbekistan,Soya beans,2017,6138.0,2391.0,2.5671267252195733
Uzbekistan,Soya beans,2017,6138.0,2391.0,2.5671267252195733
Uzbekistan,Soya beans,2018,11399.0,5998.0,1.9004668222740915
Uzbekistan,Soya beans,2018,11399.0,5998.0,1.9004668222740915
Uzbekistan,Soya beans,2019,10858.0,3099.0,3.503710874475637
Uzbekistan,Soya beans,2019,10858.0,3099.0,3.503710874475637
Uzbekistan,Soya beans,2020,7460.0,4218.0,1.768610715979137
Uzbekistan,Soya beans,2020,7460.0,4218.0,1.768610715979137
Uzbekistan,Soya beans,2021,29473.0,11104.0,2.6542687319884726
Uzbekistan,Soya beans,2021,29473.0,11104.0,2.6542687319884726
Uzbekistan,Soya beans,2022,34862.4,12385.0,2.814888978603149
Uzbekistan,Soya beans,2022,34862.4,12385.0,2.814888978603149
Uzbekistan,Soya beans,2023,18529.5,6913.0,2.680384782294228
Uzbekistan,Soya beans,2023,18529.5,6913.0,2.680384782294228
Uzbekistan,Strawberries,2013,5500.0,733.0,7.503410641200546
Uzbekistan,Strawberries,2013,5500.0,733.0,7.503410641200546
Uzbekistan,Strawberries,2014,5500.0,698.0,7.8796561604584525
Uzbekistan,Strawberries,2014,5500.0,698.0,7.8796561604584525
Uzbekistan,Strawberries,2015,6300.0,773.0,8.15006468305304
Uzbekistan,Strawberries,2015,6300.0,773.0,8.15006468305304
Uzbekistan,Strawberries,2016,11168.0,1459.0,7.654557916381083
Uzbekistan,Strawberries,2016,11168.0,1459.0,7.654557916381083
Uzbekistan,Strawberries,2017,9631.0,909.0,10.595159515951595
Uzbekistan,Strawberries,2017,9631.0,909.0,10.595159515951595
Uzbekistan,Strawberries,2018,5607.0,591.0,9.48730964467005
Uzbekistan,Strawberries,2018,5607.0,591.0,9.48730964467005
Uzbekistan,Strawberries,2019,7081.0,675.0,10.490370370370371
Uzbekistan,Strawberries,2019,7081.0,675.0,10.490370370370371
Uzbekistan,Strawberries,2020,13339.0,1245.0,10.714056224899599
Uzbekistan,Strawberries,2020,13339.0,1245.0,10.714056224899599
Uzbekistan,Strawberries,2021,10904.0,788.0,13.83756345177665
Uzbekistan,Strawberries,2021,10904.0,788.0,13.83756345177665
Uzbekistan,Strawberries,2022,10500.9,783.0,13.411111111111111
Uzbekistan,Strawberries,2022,10500.9,783.0,13.411111111111111
Uzbekistan,Strawberries,2023,10029.9,864.0,11.608680555555555
Uzbekistan,Strawberries,2023,10029.9,864.0,11.608680555555555
Uzbekistan,Sugar beet,2018,200.0,20.0,10.0
Uzbekistan,Sugar beet,2018,200.0,20.0,10.0
Uzbekistan,Sugar beet,2019,2500.0,250.0,10.0
Uzbekistan,Sugar beet,2019,2500.0,250.0,10.0
Uzbekistan,Sugar beet,2020,3100.0,310.0,10.0
Uzbekistan,Sugar beet,2020,3100.0,310.0,10.0
Uzbekistan,Sugar beet,2021,2443.0,234.0,10.44017094017094
Uzbekistan,Sugar beet,2021,2443.0,234.0,10.44017094017094
Uzbekistan,Sugar beet,2022,1979.0,197.0,10.045685279187817
Uzbekistan,Sugar beet,2022,1979.0,197.0,10.045685279187817
Uzbekistan,Sugar beet,2023,1763.7,179.0,9.853072625698324
Uzbekistan,Sugar beet,2023,1763.7,179.0,9.853072625698324
Uzbekistan,Sunflower seed,2013,39385.0,12365.0,3.185200161746866
Uzbekistan,Sunflower seed,2013,39385.0,12365.0,3.185200161746866
Uzbekistan,Sunflower seed,2014,46488.0,19300.0,2.4087046632124354
Uzbekistan,Sunflower seed,2014,46488.0,19300.0,2.4087046632124354
Uzbekistan,Sunflower seed,2015,50132.0,12200.0,4.109180327868852
Uzbekistan,Sunflower seed,2015,50132.0,12200.0,4.109180327868852
Uzbekistan,Sunflower seed,2016,53839.0,11553.0,4.660174846360253
Uzbekistan,Sunflower seed,2016,53839.0,11553.0,4.660174846360253
Uzbekistan,Sunflower seed,2017,27331.0,7836.0,3.4878764675855027
Uzbekistan,Sunflower seed,2017,27331.0,7836.0,3.4878764675855027
Uzbekistan,Sunflower seed,2018,26672.0,7593.0,3.512709074147241
Uzbekistan,Sunflower seed,2018,26672.0,7593.0,3.512709074147241
Uzbekistan,Sunflower seed,2019,41398.0,10186.0,4.064205772629099
Uzbekistan,Sunflower seed,2019,41398.0,10186.0,4.064205772629099
Uzbekistan,Sunflower seed,2020,36736.0,10352.0,3.5486862442040183
Uzbekistan,Sunflower seed,2020,36736.0,10352.0,3.5486862442040183
Uzbekistan,Sunflower seed,2021,39361.0,10692.0,3.6813505424616535
Uzbekistan,Sunflower seed,2021,39361.0,10692.0,3.6813505424616535
Uzbekistan,Sunflower seed,2022,42174.1,8279.0,5.094105568305351
Uzbekistan,Sunflower seed,2022,42174.1,8279.0,5.094105568305351
Uzbekistan,Sunflower seed,2023,28122.6,6916.0,4.06631000578369
Uzbekistan,Sunflower seed,2023,28122.6,6916.0,4.06631000578369
Uzbekistan,"Tangerines, mandarins, clementines",2013,900.0,100.0,9.0
Uzbekistan,"Tangerines, mandarins, clementines",2013,900.0,100.0,9.0
Uzbekistan,"Tangerines, mandarins, clementines",2014,1200.0,100.0,12.0
Uzbekistan,"Tangerines, mandarins, clementines",2014,1200.0,100.0,12.0
Uzbekistan,"Tangerines, mandarins, clementines",2015,1600.0,127.0,12.598425196850394
Uzbekistan,"Tangerines, mandarins, clementines",2015,1600.0,127.0,12.598425196850394
Uzbekistan,"Tangerines, mandarins, clementines",2016,1233.3,109.0,11.314678899082569
Uzbekistan,"Tangerines, mandarins, clementines",2016,1233.3,109.0,11.314678899082569
Uzbekistan,"Tangerines, mandarins, clementines",2017,1323.9,115.0,11.51217391304348
Uzbekistan,"Tangerines, mandarins, clementines",2017,1323.9,115.0,11.51217391304348
Uzbekistan,"Tangerines, mandarins, clementines",2018,1414.0,119.0,11.882352941176471
Uzbekistan,"Tangerines, mandarins, clementines",2018,1414.0,119.0,11.882352941176471
Uzbekistan,"Tangerines, mandarins, clementines",2019,1323.8,120.0,11.031666666666666
Uzbekistan,"Tangerines, mandarins, clementines",2019,1323.8,120.0,11.031666666666666
Uzbekistan,"Tangerines, mandarins, clementines",2020,1353.9,118.0,11.473728813559323
Uzbekistan,"Tangerines, mandarins, clementines",2020,1353.9,118.0,11.473728813559323
Uzbekistan,"Tangerines, mandarins, clementines",2021,1363.9,119.0,11.461344537815126
